Date,DO_Areation_1,PH_Areation_1,ORP_Areation_1,MLSS_Areation_1,DO_Areation_2,PH_Areation_2,ORP_Areation_2,MLSS_Areation_2,DO_Anoxic_1,PH_Anoxic_1,ORP_Anoxic_1,MLSS_Anoxic_1,DO_Anoxic_2,PH_Anoxic_2,ORP_Anoxic_2,MLSS_Anoxic_2,TOC_in_total,TOC_in_735,TOC_in_711,TOC_in_707,TOC_in_703,TOC_out,water_quantity
2018/4/24,0.7,6.4,155,15000,4.5,6.5,214,11045,0,7.8,209,16585,0,7.5,119,13405,77,,,,,15.475,
2018/4/25,0.8,6.4,147,13985,2.4,6.6,201,11970,0,8,189,20010,0,7.9,146,13515,85,,,,,15.872,
2018/4/26,0.8,6.4,146,13050,2.6,6.5,200,11220,0,7.9,183,20005,0,7.9,157,13420,106,,,,,13.3,
2018/4/27,0.8,6.3,154.3,13575,2.3,6.4,198.8,11740,0,7.9,205,20005,0,7.9,153,14915,94,,,,,13.214,
2018/4/28,0.7,6.3,153,12300,2.6,6.4,197.8,13285,0,7.8,172,20010,0,7.7,146,14120,98,,,,,13.9,
2018/4/29,0.7,6.3,171.2,14240,1.6,6.3,166.5,12085,0,7.7,172,15030,0,7.5,138,20245,100,,,,,16.593,
2018/4/30,0.7,6.2,179.8,13700,2.6,6.3,214,12045,0,7.7,170,12330,0,7.5,142,13945,93,,,,,17.713,
2018/5/1,0.8,6.3,181.8,12680,1.6,6.3,174,11350,0,7.7,174,20005,0,7.6,151,13855,85,,,,,16.7,
2018/5/2,0.8,6.2,189,11860,1.7,6.3,160,11985,0,7.4,179,20005,0,7.1,66,15830,80,,,,,16.742,
2018/5/3,0.8,6,216,12170,2,6.1,188.8,12180,0,7.3,201,10960,0,7.2,23,19575,96,,,,,16.67,
2018/5/4,0.8,6.1,195.5,13045,1.9,6.3,135.5,12795,0,7.5,207,20005,0,7.5,53,14570,73,,,,,16.4,
2018/5/5,0.7,6.2,213,13950,2.8,6.4,170.8,12760,0,7.5,205,12840,0,7.2,57,20250,69,,,,,16.5,
2018/5/6,0.8,6.2,228,16205,2,6.4,154.5,14355,0,7.6,206,20005,0,7.5,77,15355,73,,,,,16.9,
2018/5/7,0.9,6.2,232,15150,1.8,6.4,118.8,12625,0,7.6,206,9350,0,7.4,65,15910,68,,,,,12.024,
2018/5/8,0.8,6.1,225,13820,4.3,6.3,263,13270,0,7.6,204,20005,0,7.3,44,16195,63,,,,,14.3,
2018/5/9,0.9,6.3,208,13770,2.2,6.4,219,13975,0,7.7,195,2005,0,7.4,76,20250,75,,,,,12.3,
2018/5/10,0.7,6.3,197.8,18120,2,6.5,229.5,15600,0,7.8,189,9055,0,7.5,67,16475,73,,,,,11.618,
2018/5/11,,6.2,198,14095,1.5,6.3,105.5,13140,0,7.6,197,8930,0,7.2,69,17070,70,,,,,12.138,
2018/5/12,,6.2,200,13945,1.5,6.3,86.3,14540,0,7.6,195,9075,0,7.1,47,17125,69,,,,,13,
2018/5/13,,6.1,200,17535,1.5,6.3,97.5,13300,0,7.6,187,9450,0,7.5,81,20245,74,,,,,14.1,
2018/5/14,,6.2,214,7090,1.9,6.2,152,7330,0,7.4,200,2610,0,7.3,74,13285,70,,,,,16.467,
2018/5/15,,6.2,189,7690,2.6,6.3,172,7745,0,7.6,189,1880,0,7.3,37,4430,71,,,,,19.198,
2018/5/16,,6.2,183,7575,3.8,6.3,248.5,7690,0,7.7,192,1895,0,7.5,51,4450,75,,,,,14.6,
2018/5/17,,6.2,171,7685,4.2,6.3,254.3,7895,0,7.7,191,1930,0,7.4,116,4625,76,,,,,14.6,
2018/5/18,,6.2,152.8,7830,4.8,6.4,247.5,8080,0,7.7,188,4785,0,7.4,135,4680,70,,,,,13.528,
2018/5/19,,6.3,141.8,7860,4.6,6.4,243.8,8480,0,7.7,186,4585,0,7.6,136,4915,67,,,,,13.6,
2018/5/20,,6.2,139,8065,4.4,6.4,234.5,8605,0,7.7,191,4620,0,7.5,136,5085,67,,,,,14.8,
2018/5/21,,6.2,147,8830,2.4,6.3,219,8900,0,7.6,195,4575,0,7.4,135,5195,74,,,,,12.8,
2018/5/22,,6.2,139,8840,3.1,6.4,230,9055,0,7.7,187,4695,0,7.4,134,5400,70,,,,,11.457,
2018/5/23,,6.2,141,8595,2.5,6.3,201.3,9285,0,7.6,194,4900,0,7.4,100,6125,68,,,,,11.648,
2018/5/24,,6.2,149.5,11615,4.3,6.3,245.5,10395,0,7.6,193,4790,0,7,78,5925,75,,,,,12.744,
2018/5/25,,6.4,174,10420,6,6.7,238.8,9535,0,7.7,190,4755,0,7.6,141,5615,71,,,,,16.608,
2018/5/26,,6.5,172.8,9985,6,6.7,140.8,10845,0,7.7,194,4745,0,7.5,136,5645,70,,,,,28.534,
2018/5/27,,6.5,166.8,9405,4.3,6.7,110.3,10110,0,7.7,199,5115,0,7.5,142,5940,70,,,,,29.255,
2018/5/28,,6.3,128,8125,2.8,6.5,136.3,8205,0,7.6,206,5180,0,7.4,101,5970,71,,,,,25.049,
2018/5/29,,6.1,78.8,9010,3.1,6.3,227.3,8225,0,7.5,217,5605,0,7.1,57,6015,71,,,,,17.511,
2018/5/30,1.1,6.2,72.3,9330,4.6,6.3,253.5,7800,0,7.5,211,6165,0,7,37,6180,71,,,,,22.9,
2018/5/31,0.8,6.2,163.3,7900,4.1,6.3,259.5,8320,0,7.6,208,5270,0,7,41,5910,78,,,,,12.4,
2018/6/1,1.3,6.2,196,8052,4.7,6.3,258,8345,0,7.5,205,5290,0,6.9,79,6000,80,,,,,13.1,
2018/6/2,2,6.3,198,7690,4.2,6.4,235,9170,0,7.6,194,5275,0,7,106,5275,79,,,,,11.9,
2018/6/3,1.6,6.2,196,8305,4.1,6.3,236.3,7885,0,7.5,210,6195,0,6.9,92,6350,80,,,,,11.9,
2018/6/4,1.2,6,213,7940,4.3,6,254.3,8940,0,7.3,215,13080,0,6.7,60,6290,89,,,,,12.5,
2018/6/5,1.2,6,194.5,8140,4.9,6.1,246,8970,0,7.4,200,6350,0,6.6,90,6345,82,,,,,12.3,
2018/6/6,0.9,6,196.8,7900,5.4,6.1,246,8765,0,7.4,203,5680,0,6.7,61,6450,75,,,,,13.1,
2018/6/7,0.7,6,186,8300,4.3,6.1,230,9045,0,7.5,209,5315,0,6.8,50,6015,71,,,,,12.4,
2018/6/8,0.6,6,180.3,8310,3.9,6,229,9200,0,7.4,221,5505,0,6.7,23,6015,80,,,,,12.7,
2018/6/9,0.7,6,171.5,8402,4.5,6,239.8,9015,0,7.4,216,5680,0,6.7,23,6195,77,,,,,12.9,
2018/6/10,0.7,5.9,186.3,8560,3.3,5.8,258.5,9605,0,7.3,225,5695,0,6.6,22,6355,81,,,,,12.2,
2018/6/11,0.7,5.7,257,9065,4.4,5.6,275.8,10300,0,7.2,250,5790,0,7.1,74,6225,77,,,,,11.8,
2018/6/12,0.6,6,237.5,8750,6,5.9,263,9775,0,7.4,244,5805,0,7.3,49,6440,77,,,,,12.1,
2018/6/13,0.6,6.1,215.3,8415,6.5,6.1,253.3,9505,0,7.7,217,6010,0,7.3,24,6560,79,,,,,12,
2018/6/14,0.6,6.2,200,8665,5.9,6.2,231.5,9625,0,7.6,200,5895,0,7.2,60,6445,85,,,,,12.7,
2018/6/15,0.7,5.9,213,9010,6.2,5.9,238.3,9855,0,7.3,212,6510,0,7,33,6895,72,,,,,11.9,
2018/6/16,0.7,5.8,230,9670,4.3,5.7,237.5,9545,0,7.3,235,6180,0,8,3,6865,94,,,,,12.1,
2018/6/17,0.8,5.8,240,9085,4.3,5.6,250.3,9905,0,7.3,241,6580,0,7.2,1,6630,93,,,,,11.6,
2018/6/18,0.8,6,242.8,9950,4.3,5.8,250.3,9855,0,7.4,249,5960,0,7.1,6,6710,95,,,,,12.4,
2018/6/19,0.9,5.9,260,8330,3.8,5.7,262.3,9880,0,7.2,257,6255,0,7,35,6975,99,,,,,14.9,
2018/6/20,1.5,5.7,287,9070,4.1,5.5,280.5,9695,0,7.1,266,6005,0,7,82,6565,94,,,,,19,
2018/6/21,0.9,5.9,267,9740,3.7,5.7,251.3,9990,0,7.2,260,6055,0,7.1,67,6815,90,,,,,15.5,
2018/6/22,1.1,5.9,263,9280,2.8,5.8,213,9730,0,7.2,258,6135,0,7.1,80,6655,92,,,,,15.9,
2018/6/23,1.1,6.2,224,8810,2.9,6.1,162.5,9560,0,7.5,243,5960,0,7.2,101,6545,89,,,,,20.6,
2018/6/24,1.5,5.9,254,8425,3.4,5.7,208.5,9830,0,7.2,259,5925,0,7,118,6760,89,,,,,19.4,
2018/6/25,1,5.8,252,8860,3.8,5.6,279,9695,0,7.1,246,5980,0,6.9,115,6745,82,,,,,16.1,
2018/6/26,1,5.8,258.3,10065,3.9,5.6,268.8,11095,0,7.2,250,6165,0,7,124,6770,84,,,,,14.7,
2018/6/27,0.9,5.9,268.3,9360,4.2,5.8,256.8,9695,0,7.3,258,5980,0,7.1,119,6700,78,,,,,14.2,
2018/6/28,0.7,6,258.8,8830,4.2,5.8,265.5,11140,0,7.4,250,5800,0,7.2,114,6680,81,,,,,13.8,
2018/6/29,0.7,5.9,248.3,8275,4.8,5.9,238.8,11015,0,7.3,253,6900,0,6.9,117,7740,81,,,,,13.1,
2018/6/30,0.6,5.9,238,9165,4,5.7,221.3,10330,0,7.4,260,5840,0,7.1,111,6695,78,,,,,13.6,
2018/7/1,0.6,6,225.5,9295,4.1,5.8,229.8,10275,0,7.5,251,5925,0,7.2,103,6780,81,,,,,13.2,
2018/7/2,0.6,5.9,230.8,9545,3.9,5.8,230.5,10130,0,7.4,252,5785,0,7.2,95,6710,75,,,,,13.6,
2018/7/3,0.6,5.8,234,9605,4.3,5.8,242,10355,0,7.3,248,6080,0,7,106,7410,77,,,,,13.1,
2018/7/4,0.6,6,234.5,9410,4,5.9,229.3,10405,0,7.4,243,6220,0,7.3,100,7410,74,,,,,13.5,
2018/7/5,0.6,6,228.5,8230,3.9,5.8,198,10500,0,7.3,246,6435,0,7.2,97,7630,77,,,,,12.4,
2018/7/6,0.5,6,214,9780,4.9,5.8,223,10875,0,7.4,250,6115,0,7.3,92,7085,85,,,,,13.9,
2018/7/7,0.5,5.9,219.5,9770,3.8,5.8,191.8,10730,0,7.4,245,6125,0,7.3,103,7520,86,,,,,13.1,
2018/7/8,0.5,5.9,211.8,9545,3.6,5.8,190.3,10860,0,7.3,240,6365,0,7.3,99,7645,80,,,,,13.4,
2018/7/9,0.4,5.9,192,10135,4.4,5.8,195.3,10775,0,7.4,250,6140,0,7.5,98,7425,86,,,,,13.5,
2018/7/10,0.4,5.8,231.3,9955,3,5.7,150.8,11895,0,7.3,250,6265,0,7.5,94,7535,75,,,,,13.1,
2018/7/11,0.5,5.8,239,10115,3.6,5.6,143.5,11143,0,7.3,256,6345,0,7.4,110,7505,75,,,,,12.8,
2018/7/12,0.4,5.7,231.8,10210,3.3,5.6,160.3,11165,0,7.3,258,6245,0,7.5,100,7435,88,,,,,13.4,
2018/7/13,0.4,5.9,205.8,10180,2.6,5.7,145.3,11490,0,7.3,253,6195,0,7.5,1014,7760,83,,,,,12.9,
2018/7/14,0.3,5.9,182.5,10210,3.4,5.7,165.5,11180,0,7.3,253,6100,0,7.5,97,7400,83,,,,,12.4,
2018/7/15,0.4,5.8,233.3,10235,2.6,5.7,159.8,11270,0,7.4,255,6080,0,7.5,96,7410,88,,,,,12,
2018/7/16,0.4,5.9,249.5,10345,2.4,5.6,113.3,11410,0,7.3,256,6060,0,7.5,98,7525,82,,,,,12.9,
2018/7/17,0.4,5.8,264.8,10260,2.2,5.7,141.5,11660,0,7.3,259,6170,0,7.5,103,7700,80,,,,,12.3,
2018/7/18,0.4,5.9,250,10440,2,5.7,80.8,11790,0,7.3,259,6300,0,7.5,97,7805,94,,,,,13.3,
2018/7/19,0.5,5.9,268.3,10495,2.2,5.8,89.5,12570,0,7.4,259,6015,0,7.5,97,7485,92,,,,,13.5,
2018/7/20,0.5,6,249.3,11340,2,5.9,43,12565,0,7.4,257,5965,0,7.6,86,7300,82,,,,,19.7,
2018/7/21,0.5,6.1,239,11625,2.2,6.1,48,11600,0,7.5,260,6100,0,7.7,81,7585,84,,,,,25.4,
2018/7/22,0.8,6.1,242.8,10500,4.4,6.1,154.3,11280,0,7.5,258,6050,0,7.7,82,7600,81,,,,,19.2,
2018/7/23,1.8,6.4,243.8,13900,6.1,6.4,158.2,11095,0,7.7,249,6840,0,7.9,85,8225,77,,,,,23.9,
2018/7/24,1.3,6.4,240.5,10290,5.3,6.4,141.8,11865,0,7.7,240,6140,0,8,62,7730,80,,,,,20.8,
2018/7/25,0.7,6.3,239.3,10100,4.6,6.2,142.5,11835,0,7.7,237,6005,0,7.9,86,7645,83,,,,,15.1,
2018/7/26,0.7,6.1,238,10250,4.1,6.1,282.3,11470,0,7.7,235,5985,0,7.9,74,7625,85,,,,,12.6,
2018/7/27,0.6,6.2,224,10780,4.4,6.1,273,11550,0,7.5,237,6300,0,7.8,61,7835,82,,,,,11.3,
2018/7/28,0.5,6.1,230,10070,4.4,6,283.3,11745,0,7.5,234,6175,0,7.8,23,7800,90,,,,,12.3,
2018/7/29,0.5,6.1,233,11010,4.3,6.1,285.3,11370,0,7.5,234,5880,0,7.8,8,7980,80,,,,,11.4,
2018/7/30,0.4,6.2,218.5,10225,3.3,6,275.8,12060,0,7.6,238,6240,0,7.8,20,7945,81,,,,,11.6,
2018/7/31,0.8,6.2,202,10145,4.1,6.1,278.8,12530,0,7.6,237,6020,0,7.9,13,7655,79,,,,,12,
2018/8/1,0.6,6.2,229.8,10575,4.3,6.1,283.5,12040,0,7.6,246,6830,0,7.8,48,7510,82,,,,,11,
2018/8/2,0.7,6.1,241.5,10425,2.5,6,290.3,12050,0,7.4,262,6175,0,7.6,84,7830,80,,,,,11.7,
2018/8/3,0.7,6,246,10320,1.8,5.8,301,12115,0,7.4,264,6360,0,7.5,104,7865,93,,,,,12.5,
2018/8/4,0.6,6,260,10530,2.5,5.9,295,11275,0,7.5,260,5840,0,7.7,90,7310,91,,,,,12.5,
2018/8/5,0.6,6.1,258.5,10770,3.5,6,294.3,12910,0,7.6,256,5940,0,7.8,89,7430,91,,,,,12.3,
2018/8/6,0.6,6.1,226.8,11230,2.8,6,289.5,12645,0,7.7,254,5700,0,7.8,77,7375,87,,,,,12.3,
2018/8/7,0.5,6.1,192.5,11735,2.7,6,289,11480,0,7.6,261,5765,0,7.8,83,7270,89,,,,,12.2,
2018/8/8,0.5,6.1,195.5,11320,2.3,5.8,285.5,11475,0,7.7,257,5980,0,7.8,87,7720,92,,,,,12.7,
2018/8/9,0.8,5.9,200,11220,2.2,5.7,288,12835,0,7.5,264,5565,0,7.6,77,7080,82,,,,,13.3,
2018/8/10,0.6,6,196.5,10520,2.1,5.8,286,11525,0,7.5,265,5535,0,7.6,78,7090,77,,,,,13.3,
2018/8/11,0.7,6,196,11390,4.2,5.8,295,12095,0,7.5,266,5640,0,7.6,82,6915,86,,,,,12.6,
2018/8/12,0.5,6,184,11325,4,5.8,266,12675,0,7.6,260,5380,0,7.8,86,6990,84,,,,,11.7,
2018/8/13,0.5,5.9,184,10460,3.7,5.8,285,11795,0,7.4,267,6260,0,7.9,92,7570,80,,,,,12.8,
2018/8/14,0.4,5.9,206,10160,3.4,5.8,284,11230,0,7.4,268,6045,0,7.9,90,7400,79,,,,,12.3,
2018/8/15,0.5,5.9,203,10375,3.6,5.8,291,11105,0,7.4,269,5920,0,7.9,91,7180,80,,,,,14,
2018/8/16,0.5,5.9,202,10840,4.1,5.8,298,11175,0,7.3,275,5995,0,7.9,92,6885,78,,,,,13.1,
2018/8/17,0.4,5.9,216,10775,2.6,5.7,293.5,12140,0,7.4,271,5630,0,7.9,92,6675,76,,,,,13.4,
2018/8/18,0.5,6,202,10995,2,5.8,285,13625,0,7.4,267,5915,0,7.8,97,6900,78,,,,,12.9,
2018/8/19,0.3,6,202,10705,2.3,5.8,278.8,12260,0,7.4,259,5545,0,7.9,87,6385,76,,,,,12.2,
2018/8/20,0.3,5.9,202,10340,2.5,5.8,277,11820,0,7.4,262,5630,0,7.6,91,6835,76,,,,,12.3,
2018/8/21,0.4,5.9,205,11135,3.1,5.7,289.5,11895,0,7.3,262,6080,0,7.6,91,6610,72,,,,,12.5,
2018/8/22,0.4,5.9,233,10365,3.1,5.7,292,11650,0,7.3,260,5770,0,7.6,89,6490,78,,,,,12.2,
2018/8/23,0.3,5.9,218,10590,3.9,5.8,289,10945,0,7.3,262,6110,0,7.5,88,6720,78,,,,,11.6,
2018/8/24,0.3,5.9,210.8,11030,3.5,5.7,284,11125,0,7.2,261,6165,0,7.5,97,6750,83,,,,,10.9,
2018/8/25,0.3,5.9,210.5,11315,4,5.8,288,11110,0,7.3,257,5935,0,7.5,89,6565,80,,,,,10.9,
2018/8/26,0.3,5.9,219,10535,3.2,5.8,279,10940,0,7.3,257,5790,0,7.5,92,6735,78,,,,,10.9,
2018/8/27,0.3,5.8,230,11695,3.2,5.6,288,11080,0,7.2,258,5835,0,7.4,93,6680,84,,,,,11.9,
2018/8/28,0.3,5.9,208,10525,3.5,5.7,280.3,11585,0,7.3,257,5965,0,7.3,94,6745,82,,,,,11.9,
2018/8/29,0.3,5.8,209.3,10180,3.2,5.6,280,12815,0,7.2,256,6035,0,7.2,99,6750,87,,,,,11.8,
2018/8/30,0.3,5.8,207,9695,3.7,5.7,279,11100,0,7.4,250,5765,0,7.3,88,6495,75,,,,,12.4,
2018/8/31,0.3,5.9,259,9755,3.8,5.7,273,10245,0,7.3,249,5690,0,7.3,92,6470,74,,,,,12.1,
2018/9/1,0.3,5.9,245,10255,3.4,5.7,268,11090,0,7.3,245,5940,0,7.2,91,6700,70,,,,,11.9,
2018/9/2,0.4,5.9,238,10040,3.2,5.9,266,10520,0,7.2,240,5390,0,7.2,90,6420,81,,,,,12.2,
2018/9/3,0.4,5.9,256,9805,2,5.7,269,10555,0,7.4,243,5705,0,7.2,90,6515,78,,,,,12.5,
2018/9/4,0.5,5.9,256,11780,1.4,5.7,281,10205,0,7.4,235,5570,0,7.2,80,6350,75,,,,,12.1,
2018/9/5,0.4,6.1,232,10455,1.7,6,274,10295,0,7.2,235,5375,0,7.2,72,6440,76,,,,,20.9,
2018/9/6,0.4,6.2,172.3,11965,4,6.3,252,9825,0,7.6,231,6095,0,7.3,74,6215,76,,,,,47.6,
2018/9/7,0.8,6.3,193.3,9765,4.2,6.4,248,10110,0,7.6,236,5875,0,7.6,73,6090,78,,,,,30.5,
2018/9/8,0.6,6.2,168,9240,4.8,6.3,254,10960,0,8,232,5375,0,7.6,72,6485,81,,,,,12.2,
2018/9/9,0.6,6.2,158,9400,6.1,6.4,250,9580,0,7.9,223,5505,0,7.6,76,6620,74,,,,,11.6,
2018/9/10,0.4,6.3,163.3,9600,5.4,6.3,246,10220,0,7.9,219,5415,0,7.7,65,6280,71,,,,,12.7,
2018/9/11,0.4,6.3,164.8,9880,4.4,6.3,242,10575,0,7.9,218,5305,0,7.6,60,6400,77,,,,,13.1,
2018/9/12,0.4,6.3,170,9750,3.9,6.3,237,9995,0,7.8,218,6110,0,7.5,50,6865,77,,,,,12.5,
2018/9/13,0.5,6.2,173,9450,3.3,6.3,235,10260,0,7.8,213,5345,0,7.5,30,6800,77,,,,,12.8,
2018/9/14,0.4,6.3,168,9335,3.9,6.3,225,10230,0,7.8,198,5235,0,7.5,3,6770,78,,,,,13.2,
2018/9/15,0.4,6.2,165,9505,4.8,6.3,227,12240,0,7.7,201,5515,0,7.4,27,6960,74,,,,,12.3,
2018/9/16,0.5,6.2,157,9920,4.5,6.3,225,11060,0,7.6,194,5700,0,7.4,44,6925,79,,,,,10.9,
2018/9/17,0.4,6.3,171,9750,4,6.3,214,11320,0,7.7,186,5590,0,7.4,49,7360,75,,,,,10.7,
2018/9/18,0.4,6.2,166,11320,4.6,6.4,220,11825,0,7.7,188,5680,0,7.4,32,7425,74,,,,,11.1,
2018/9/19,0.4,6.2,169,10555,4.1,6.3,219.8,10510,0,7.7,199,5475,0,7.4,23,7710,72,,,,,10.6,
2018/9/20,0.5,6.1,184,10010,6.4,6.2,232,10160,0,7.4,210,6310,0,7.1,12,7320,75,,,,,10.1,
2018/9/21,0.6,6.2,198,10189,5.4,6.3,228,10465,0,7.6,198,5510,0,7.2,5,7314,71,,,,,10.9,
2018/9/22,0.5,6.2,189,10040,4,6.3,228,10090,0,7.7,204,5230,0,7.2,15,6845,72,,,,,10.8,
2018/9/23,0.6,6.1,199,9550,3.8,6.3,236,11520,0,7.7,219,5280,0,7.2,35,7055,81,,,,,11,
2018/9/24,0.9,6.3,205,9215,4.6,6.4,243,9980,0,7.8,226,5275,0,7.4,33,6835,79,,,,,12.7,
2018/9/25,0.6,6.2,215,9330,3.7,6.2,248,11450,0,7.2,230,5315,0,7.2,39,7335,77,,,,,9.7,
2018/9/26,0.4,6,239,10935,4.8,6.1,259,10175,0,7.5,238,5260,0,7,51,7325,73,,,,,12.8,
2018/9/27,0.4,6,241,9830,5,6.1,256,9835,0,7.6,228,5200,0,7,44,7605,75,,,,,12.9,
2018/9/28,0.4,6,241,9335,5.1,6,256,10740,0,7.5,184,6515,0,7.4,48,7945,74,,,,,12.2,
2018/9/29,0.4,6,240,8920,5.7,6,258,10200,0,7.5,159,5235,0,6.9,48,85865,77,,,,,13,
2018/9/30,0.5,6,233.5,9400,6,6,265,9850,0,7.5,205,5065,0,6.9,50,8825,80,,,,,13,
2018/10/1,0.4,5.9,228.8,8885,6,6,259.3,10610,0,7.5,219,5360,0,6.8,56,7485,72,,,,,13.6,
2018/10/2,0.4,5.9,221,8850,5.9,6,252,10095,0,7.5,220,5085,0,6.9,62,7470,68,,,,,13.4,
2018/10/3,0.5,6,203.5,9830,5.9,6.2,242.3,10345,0,7.7,171,5130,0,7.2,30,7760,66,,,,,13.3,
2018/10/4,0.4,6.1,189,9120,6,6.4,225,10270,0,7.8,177,5090,0,7.4,19,7770,75,,,,,12.4,
2018/10/5,0.4,6.1,189,9570,5.9,6.3,231,11070,0,7.7,198,5075,0,7,43,7855,75.4,,,,,12.2,
2018/10/6,0.4,6.1,193.5,9080,5.5,6.2,234.5,10365,0,7.6,205,5325,0,7,53,8400,71,,,,,12.5,
2018/10/7,0.4,6,191.3,8870,5.8,6.2,234,10985,0,7.6,167,4950,0,7,9,8430,79,,,,,12.6,
2018/10/8,0.4,6,197.8,9815,6.2,6.2,238.5,10450,0,7.5,200,5475,0,7,46,8880,76,,,,,12.6,
2018/10/9,0.4,6,200,9460,5.8,6.2,238,10835,0,7.5,206,5595,0,6.9,57,7665,75,,,,,12.3,
2018/10/10,0.4,6,195,9830,5.1,6.2,238,10880,0,7.6,193,5115,0,7.1,41,7285,77,,,,,13,
2018/10/11,0.6,6,207,9609,5.2,6.1,237,10255,0,7.6,202,5695,0,6.9,62,7650,75,,,,,13.4,
2018/10/12,0.8,6.1,216.8,9335,4.1,6.1,245.5,11205,0,7.6,186,5585,0,6.9,68,7970,72,,,,,15.4,
2018/10/13,0.7,6.2,201,9770,6,6.4,233,11355,0,7.9,139,5015,0,7.1,52,8055,80,,,,,13.5,
2018/10/14,0.6,6.2,195,10075,5.1,6.4,227,10500,0,7.9,165,5005,0,7.1,42,8480,79,,,,,13.6,
2018/10/15,0.5,6.1,197,10000,5,6.3,235,11525,0,7.5,185,5970,0,7,42,8415,78,,,,,13.1,
2018/10/16,0.6,6.2,189,9300,4.6,6.4,228,10645,0,7.7,165,5230,0,7.1,31,8605,78,,,,,13.3,
2018/10/17,0.5,6.1,191.8,9585,3.9,6.3,228,10795,0,7.6,165,4945,0,7,39,8070,80,,,,,13.1,
2018/10/18,0.6,6.1,191,9505,4.9,6.3,231.8,11630,0,7.7,120,4965,0,7,47,8200,76,,,,,13,
2018/10/19,0.5,6,192,9976,4.6,6.2,233,12240,0,7.6,117,4930,0,7,41,8400,75,,,,,13,
2018/10/20,0.5,6,197,9884,5.4,6.2,239,12077,0,7.5,151,4992,0,6.9,55,8675,76,,,,,13,
2018/10/21,0.5,6,186,9530,4,6.3,222.8,11520,0,7.7,119,5060,0,7,44,8515,73,,,,,13.7,
2018/10/22,0.6,6,189,9565,3.7,6.2,225,10715,0,7.6,154,5180,0,7,41,8140,80,,,,,13.5,
2018/10/23,0.5,6,193,10675,3.9,6.2,234,11395,0,7.5,169,5370,0,7,53,8225,81,,,,,13,
2018/10/24,0.6,6.1,209.5,10325,4.7,6.3,233,12755,0,7.7,152,5280,0,7,62,8220,72,,,,,13.8,
2018/10/25,0.6,6.1,209.5,10870,5.6,6.4,231,10600,0,7.5,135,5605,0,6.9,41,7865,77,,,,,13.6,
2018/10/26,0.5,6.3,204.5,12270,5.5,6.6,229.3,11350,0,7.6,141,6670,0,6.9,61,8385,74,,,,,13.1,
2018/10/27,0.4,6.1,209,10120,3.9,6.4,226,11245,0,7.5,177,5345,0,6.9,61,7525,76,,,,,13.1,
2018/10/28,0.5,6.1,216.8,12160,4,6.2,238.3,10930,0,7.4,173,5575,0,6.8,70,8220,72,,,,,12.9,
2018/10/29,0.7,6.1,223,10040,4.1,6.2,242.5,11770,0,7.5,162,5370,0,6.9,58,7725,72,,,,,13.3,
2018/10/30,1.6,6.5,199,10375,6.8,6.8,218,12500,0,7.7,132,5465,0,7.2,42,7710,73,,,,,40,
2018/10/31,2.3,6.6,191,10590,6.9,6.8,215,11210,0,7.7,147,5240,0,7.2,20,7535,71,,,,,39.9,
2018/11/1,2.5,6.7,190.5,11040,6.9,6.8,211.8,12060,0,7.7,136,5785,0,7.2,3,8040,71,,,,,47.3,
2018/11/2,2.1,6.6,183,10190,6.9,6.8,209.5,11175,0,7.7,102,5485,0,7.1,45,7715,71,,,,,47.1,
2018/11/3,2.1,6.7,183.3,11110,6.7,6.7,201,11490,0,7.7,123,5970,0,7.1,27,8080,71,,,,,47.4,
2018/11/4,1.8,6.6,183.5,10450,6.5,6.7,201,11532,0,7.7,118,5555,0,7.1,12,7787,69,,,,,43.7,
2018/11/5,1.4,6.5,180,10520,5,6.6,199,11665,0,7.6,134,5770,0,7.1,8,8120,68,,,,,40.6,
2018/11/6,1,6.5,182,10840,4.4,6.6,193,11745,0,7.6,120,5730,0,7.1,3,7825,64,,,,,31.8,
2018/11/7,1.1,6.4,184.3,10330,4.6,6.5,197.3,10790,0,7.6,114,5570,0,7,35,7870,68,,,,,26.6,
2018/11/8,0.8,6.2,198.3,11615,3.9,6.3,204.5,13270,0,7.4,159,6260,0,6.8,67,8525,65,,,,,14.5,
2018/11/9,0.6,6.2,196.5,10475,6.3,6.3,205,11625,0,7.4,140,5335,0,6.9,66,7685,69,,,,,14.2,
2018/11/10,0.4,6.1,202,10770,4.4,6.1,213,10940,0,7.4,127,5560,0,6.8,63,7850,68,,,,,13.9,
2018/11/11,0.5,6.1,199,10665,3.6,6.1,214,10830,0,7.4,134,5520,0,6.8,66,7935,70,,,,,13.3,
2018/11/12,0.6,6.1,199.3,10620,3.3,6.1,218,11505,0,7.4,185,5670,0,6.7,78,7670,72,,,,,13.5,
2018/11/13,0.6,6.1,200.3,10850,4.1,6.1,218.3,10870,0,7.4,150,5800,0,6.7,71,7795,74,,,,,13.6,
2018/11/14,0.6,6.1,205.3,10710,4.2,6.2,209.3,11275,0,7.5,178,5630,0,6.8,68,7640,70,,,,,13.2,
2018/11/15,0.6,6.2,197.5,10465,4.1,6.3,205.5,11970,0,7.6,162,5575,0,6.9,67,7745,71,,,,,12.9,
2018/11/16,0.5,6.2,198.5,10770,3.5,6.2,207.3,11445,0,7.6,160,5565,0,6.9,66,7815,70,,,,,11.8,
